reward_sum	100.0	1888.56	60.4900976953	1748.0	1854.875	1893.75	1932.25	2027.5
disc_reward_sum	100.0	80.67	16.350674159	39.5	67.5	81.75	92.5	120.0
n_dest_reached	100.0	82.58	2.92042614851	72.0	81.0	83.0	84.0	89.0
last_dest_fail	100.0	76.98	17.9195621339	20.0	66.0	80.0	92.0	100.0
sum_time_left	100.0	1152.1	79.1463929383	939.0	1107.75	1153.5	1204.5	1370.0
n_penalties	100.0	410.6	24.0831891576	357.0	392.0	408.5	427.0	472.0
last_penalty	100.0	98.6	1.7978662999	87.0	98.0	99.0	100.0	100.0
len_qvals	100.0	728.96	38.1866548163	628.0	703.75	730.0	753.25	819.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1885.46	59.2654821438	1746.5	1843.25	1889.0	1927.75	2045.0
disc_reward_sum	100.0	83.255	15.5861073532	37.5	75.25	85.75	93.625	116.5
n_dest_reached	100.0	82.85	2.96230527212	73.0	81.0	83.0	85.0	89.0
last_dest_fail	100.0	80.11	17.9572415825	25.0	70.75	85.0	94.0	100.0
sum_time_left	100.0	1160.7	82.377242616	978.0	1102.5	1171.0	1215.75	1516.0
n_penalties	100.0	409.89	24.094886083	359.0	391.75	411.5	427.0	462.0
last_penalty	100.0	99.03	1.23464303924	95.0	98.0	99.5	100.0	100.0
len_qvals	100.0	724.44	36.5160321785	634.0	698.0	723.0	752.0	795.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1888.625	53.5981293489	1766.5	1859.25	1888.0	1920.5	2025.0
disc_reward_sum	100.0	82.53	15.2851383555	37.5	73.0	83.75	92.625	119.0
n_dest_reached	100.0	82.92	2.68809571739	77.0	81.0	83.0	84.25	90.0
last_dest_fail	100.0	79.5	17.4184970765	21.0	68.75	84.5	93.0	100.0
sum_time_left	100.0	1146.43	100.245582789	869.0	1073.75	1152.5	1211.25	1399.0
n_penalties	100.0	410.27	27.1359670377	356.0	391.0	408.5	429.25	466.0
last_penalty	100.0	98.97	1.20985014516	95.0	98.0	99.0	100.0	100.0
len_qvals	100.0	725.36	39.3560591769	631.0	695.75	723.0	754.25	818.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1880.05	71.8492213323	1734.0	1827.125	1870.0	1928.625	2080.5
disc_reward_sum	100.0	82.515	17.5617891854	39.5	71.25	82.75	94.5	116.5
n_dest_reached	100.0	82.6	2.47410834872	71.0	81.0	83.0	84.0	90.0
last_dest_fail	100.0	81.04	15.8610889101	35.0	70.75	84.5	94.0	100.0
sum_time_left	100.0	1152.21	98.1498848649	936.0	1076.0	1162.0	1228.75	1321.0
n_penalties	100.0	413.67	23.9612713614	349.0	398.75	415.0	430.0	474.0
last_penalty	100.0	98.65	1.73132167649	90.0	98.0	99.0	100.0	100.0
len_qvals	100.0	729.13	34.8270343732	642.0	707.75	729.5	747.5	814.0
	count	mean	std	min	25%	50%	75%	max
reward_sum	100.0	1885.405	60.6684854456	1757.0	1842.625	1881.5	1924.5	2023.0
disc_reward_sum	100.0	81.84	15.9073834582	49.0	70.375	80.5	92.25	131.0
n_dest_reached	100.0	82.57	3.0359961672	72.0	81.0	82.0	85.0	91.0
last_dest_fail	100.0	76.93	18.0662389528	33.0	64.0	80.0	93.0	100.0
sum_time_left	100.0	1145.08	86.2700341247	929.0	1083.0	1155.5	1207.25	1350.0
n_penalties	100.0	414.35	24.3627364902	354.0	397.75	415.0	428.25	486.0
last_penalty	100.0	99.07	1.21651099046	94.0	98.75	99.0	100.0	100.0
len_qvals	100.0	731.38	35.1590268881	617.0	709.0	730.0	753.0	847.0
